,rain,tmax,tmin
1977-04-30,25.736666666666668,10.796666666666663,4.9300000000000015
1977-05-31,8.148387096774194,7.596774193548387,1.6322580645161286
1977-06-30,12.746666666666668,5.843333333333333,1.1066666666666665
1977-07-31,2.4193548387096775,5.65483870967742,1.7935483870967743
1977-08-31,4.509677419354838,7.5612903225806445,1.8032258064516131
1977-09-30,9.636666666666667,8.979999999999999,1.1133333333333335
1977-10-31,20.874193548387094,10.338709677419354,4.0451612903225795
1977-11-30,10.606666666666667,12.576666666666666,4.776666666666667
1977-12-31,8.806451612903226,15.767741935483867,6.887096774193548
1978-01-31,10.770967741935483,18.100000000000005,9.6258064516129
1978-02-28,9.97857142857143,17.539285714285715,9.367857142857144
1978-03-31,18.561290322580643,14.216129032258063,8.990322580645163
1978-04-30,9.893333333333336,14.093333333333332,9.213333333333331
1978-05-31,23.66774193548387,9.319354838709678,4.612903225806452
1978-06-30,0.83,5.846666666666666,1.2666666666666662
1978-07-31,6.916129032258065,6.667741935483871,2.625806451612903
1978-08-31,17.25483870967742,7.706451612903229,2.996774193548388
1978-09-30,6.156666666666667,10.516666666666664,3.616666666666666
1978-10-31,14.045161290322582,12.093548387096776,3.5774193548387103
1978-11-30,15.92333333333333,12.743333333333334,3.0266666666666664
1978-12-31,7.703225806451612,15.270967741935483,8.261290322580647
1979-01-31,26.654838709677424,14.683870967741935,7.516129032258066
1979-02-28,16.07857142857143,15.910714285714286,9.296428571428569
1979-03-31,8.358064516129032,16.361290322580643,10.219354838709679
1979-04-30,16.01666666666667,11.013333333333334,6.599999999999999
1979-05-31,8.351612903225806,8.154838709677415,3.8612903225806448
1979-06-30,10.173333333333334,8.299999999999999,4.053333333333333
1979-07-31,11.36451612903226,6.432258064516129,4.374193548387097
1979-08-31,7.032258064516129,7.064516129032258,2.6741935483870964
1979-09-30,22.87333333333333,8.863333333333333,4.250000000000001
1979-10-31,8.161290322580646,13.17741935483871,5.887096774193547
1979-11-30,7.326666666666667,14.32666666666667,7.953333333333335
1979-12-31,16.590322580645164,14.299999999999997,7.300000000000002
1980-01-31,16.93870967741935,16.512903225806454,9.129032258064518
1980-02-29,12.779310344827588,16.44137931034483,9.134482758620688
1980-03-31,13.451612903225806,14.293548387096774,6.774193548387097
1980-04-30,4.456666666666666,12.799999999999999,5.903333333333333
1980-05-31,14.44516129032258,9.899999999999997,5.3193548387096765
1980-06-30,8.906666666666666,6.236666666666666,2.0166666666666666
1980-07-31,7.890322580645163,5.061290322580646,0.8129032258064516
1980-08-31,23.583870967741937,7.180645161290322,1.8129032258064517
1980-09-30,24.643333333333338,7.833333333333334,3.0966666666666662
1980-10-31,11.570967741935483,12.287096774193548,6.29677419354839
1980-11-30,14.373333333333335,10.886666666666667,4.433333333333334
1980-12-31,8.790322580645162,17.416129032258063,9.119354838709675
1981-01-31,9.793548387096775,16.04193548387097,9.896774193548387
1981-02-28,11.5,15.757142857142854,9.19642857142857
1981-03-31,9.22258064516129,15.409677419354834,9.729032258064516
1981-04-30,16.146666666666665,12.059999999999999,7.576666666666669
1981-05-31,7.890322580645161,8.293548387096775,3.351612903225807
1981-06-30,10.28,6.323333333333334,3.0899999999999994
1981-07-31,9.33225806451613,5.451612903225807,1.8612903225806452
1981-08-31,2.02258064516129,6.570967741935484,0.5645161290322581
1981-09-30,19.28666666666667,7.593333333333333,1.9300000000000002
1981-10-31,14.46774193548387,11.53225806451613,5.019354838709677
1981-11-30,4.903333333333333,14.869999999999997,7.513333333333334
1981-12-31,16.29032258064516,15.95483870967742,8.948387096774193
1982-01-31,27.35806451612903,14.264516129032257,8.474193548387099
1982-02-28,16.967857142857138,16.378571428571426,9.285714285714286
1982-03-31,15.116129032258064,15.141935483870967,9.248387096774195
1982-04-30,5.970000000000001,11.836666666666668,6.790000000000001
1982-05-31,23.512903225806454,8.8,4.845161290322581
1982-06-30,4.363333333333332,5.216666666666667,1.9199999999999997
1982-07-31,9.667741935483873,4.04516129032258,0.5064516129032257
1982-08-31,16.216129032258063,7.580645161290323,3.27741935483871
1982-09-30,7.440000000000001,9.610000000000003,3.9933333333333336
1982-10-31,11.42258064516129,10.264516129032257,3.722580645161291
1982-11-30,29.389999999999997,10.783333333333333,5.676666666666666
1982-12-31,13.532258064516126,12.790322580645164,6.138709677419354
1983-01-31,29.87741935483871,12.93548387096774,7.241935483870968
1983-02-28,6.021428571428572,15.110714285714284,8.221428571428572
1983-03-31,19.551612903225806,12.09677419354839,7.032258064516131
1983-04-30,9.873333333333333,10.866666666666667,5.546666666666666
1983-05-31,15.883870967741936,8.458064516129031,3.812903225806451
1983-06-30,12.523333333333335,5.760000000000001,2.2
1983-07-31,8.345161290322581,5.903225806451615,2.629032258064516
1983-08-31,9.241935483870968,7.764516129032257,3.3225806451612896
1983-09-30,17.87,9.393333333333333,3.21
1983-10-31,7.029032258064516,13.054838709677423,6.074193548387096
1983-11-30,10.036666666666665,14.606666666666666,6.930000000000001
1983-12-31,13.906451612903222,13.80967741935484,7.067741935483868
1984-01-31,19.183870967741935,16.43225806451613,8.561290322580644
1984-02-29,10.855172413793102,17.7,10.179310344827586
1984-03-31,6.82258064516129,16.616129032258062,11.035483870967742
1984-04-30,17.076666666666664,11.273333333333332,7.300000000000001
1984-05-31,9.183870967741935,7.832258064516129,4.264516129032257
1984-06-30,12.766666666666667,7.81,4.786666666666667
1984-07-31,8.758064516129032,6.445161290322581,3.5935483870967744
1984-08-31,12.487096774193548,7.606451612903225,3.7483870967741937
1984-09-30,12.023333333333335,10.206666666666669,3.2333333333333334
1984-10-31,19.85483870967742,10.896774193548387,4.958064516129032
1984-11-30,11.59,13.946666666666667,7.586666666666665
1984-12-31,15.209677419354838,15.62258064516129,9.02258064516129
1985-01-31,24.503225806451614,15.061290322580648,10.299999999999999
1985-02-28,6.921428571428572,15.99642857142857,8.992857142857142
1985-03-31,5.703225806451611,16.045161290322582,9.264516129032256
1985-04-30,12.636666666666667,12.396666666666668,7.216666666666665
1985-05-31,9.664516129032258,8.670967741935485,4.606451612903225
1985-06-30,12.193333333333333,6.856666666666666,4.069999999999999
1985-07-31,10.961290322580647,6.429032258064515,3.4483870967741934
1985-08-31,7.887096774193548,8.683870967741937,3.564516129032257
1985-09-30,9.113333333333335,12.363333333333333,5.243333333333334
1985-10-31,4.125806451612903,14.587096774193547,5.587096774193549
1985-11-30,7.473333333333333,17.043333333333333,6.966666666666668
1985-12-31,11.948387096774194,18.093548387096778,10.141935483870967
1986-01-31,13.72903225806452,18.880645161290317,11.45483870967742
1986-02-28,11.317857142857141,17.97857142857143,9.546428571428569
1986-03-31,9.825806451612904,17.151612903225804,9.435483870967742
1986-04-30,19.33333333333333,13.193333333333333,8.633333333333333
1986-05-31,8.283870967741935,10.03225806451613,4.693548387096772
1986-06-30,16.113333333333333,8.096666666666666,3.489999999999999
1986-07-31,13.348387096774196,8.096774193548386,2.8451612903225802
1986-08-31,3.2387096774193544,9.777419354838711,2.9322580645161294
1986-09-30,11.766666666666664,11.13,4.4833333333333325
1986-10-31,10.203225806451613,15.187096774193549,6.496774193548387
1986-11-30,8.063333333333333,14.243333333333334,6.866666666666669
1986-12-31,14.312903225806451,17.122580645161293,8.641935483870968
1987-01-31,14.703225806451613,17.290322580645164,10.532258064516125
1987-02-28,16.92142857142857,16.90714285714286,9.55
1987-03-31,14.177419354838708,17.851612903225806,8.619354838709675
1987-04-30,11.303333333333333,12.69,6.006666666666666
1987-05-31,13.609677419354838,10.841935483870968,5.522580645161291
1987-06-30,15.576666666666664,9.173333333333334,4.089999999999999
1987-07-31,9.112903225806452,10.616129032258062,2.848387096774193
1987-08-31,11.699999999999998,10.077419354838707,5.687096774193549
1987-09-30,13.413333333333336,11.47,4.51
1987-10-31,16.267741935483873,13.76774193548387,5.993548387096775
1987-11-30,7.533333333333331,17.353333333333335,7.843333333333333
1987-12-31,11.28064516129032,15.432258064516128,8.412903225806451
1988-01-31,17.348387096774196,17.200000000000003,9.125806451612902
1988-02-29,14.555172413793104,17.955172413793104,10.620689655172411
1988-03-31,11.832258064516127,15.438709677419354,6.838709677419355
1988-04-30,7.229999999999999,11.93666666666667,6.273333333333334
1988-05-31,12.551612903225806,7.038709677419356,2.564516129032258
1988-06-30,13.649999999999999,8.386666666666667,3.956666666666668
1988-07-31,16.516129032258064,8.345161290322583,3.6516129032258053
1988-08-31,13.922580645161291,7.703225806451612,3.0967741935483875
1988-09-30,24.900000000000002,10.873333333333333,5.069999999999999
1988-10-31,44.07741935483872,10.674193548387095,5.187096774193548
1988-11-30,11.946666666666665,15.780000000000001,7.819999999999999
1988-12-31,20.764516129032263,17.51290322580645,10.238709677419353
1989-01-31,7.093548387096774,22.425806451612907,11.380645161290321
1989-02-28,6.285714285714286,20.496428571428567,11.128571428571428
1989-03-31,15.812903225806453,16.33225806451613,9.829032258064515
1989-04-30,7.376666666666666,13.650000000000002,7.863333333333333
1989-05-31,6.696774193548386,11.535483870967742,5.203225806451611
1989-06-30,13.346666666666668,8.713333333333335,2.466666666666667
1989-07-31,6.8419354838709685,7.7709677419354835,2.0161290322580645
1989-08-31,5.983870967741935,10.877419354838713,3.396774193548387
1989-09-30,2.896666666666667,13.376666666666665,4.660000000000001
1989-10-31,11.69032258064516,14.580645161290322,7.248387096774193
1989-11-30,14.943333333333332,15.856666666666671,7.95
1989-12-31,16.751612903225805,16.854838709677416,8.225806451612904
1990-01-31,13.493548387096773,17.66451612903226,8.009677419354839
1990-02-28,6.6499999999999995,19.267857142857135,11.72142857142857
1990-03-31,9.325806451612904,16.980645161290322,8.996774193548386
1990-04-30,16.66,13.326666666666664,7.340000000000001
1990-05-31,28.425806451612903,10.516129032258066,5.151612903225806
1990-06-30,16.016666666666666,9.263333333333332,3.6566666666666667
1990-07-31,10.629032258064516,7.174193548387096,2.6096774193548384
1990-08-31,4.674193548387097,8.82258064516129,2.206451612903226
1990-09-30,6.779999999999999,10.79333333333333,3.71
1990-10-31,13.925806451612905,13.506451612903227,5.380645161290322
1990-11-30,5.376666666666667,16.29,8.05
1990-12-31,28.109677419354842,13.667741935483875,7.496774193548386
1991-01-31,20.72258064516129,16.141935483870963,10.067741935483872
1991-02-28,19.146428571428572,15.48214285714286,9.071428571428571
1991-03-31,3.4935483870967743,17.40645161290323,9.751612903225803
1991-04-30,12.573333333333334,12.186666666666664,5.803333333333331
1991-05-31,12.112903225806452,10.629032258064518,5.629032258064516
1991-06-30,7.73,6.779999999999999,1.8233333333333337
1991-07-31,6.987096774193548,7.0129032258064505,2.5064516129032257
1991-08-31,21.816129032258065,8.861290322580645,3.4419354838709677
1991-09-30,9.886666666666667,11.309999999999997,5.05
1991-10-31,18.803225806451614,11.858064516129032,5.009677419354838
1991-11-30,10.0,13.206666666666669,6.026666666666666
1991-12-31,6.080645161290323,16.283870967741933,8.596774193548386
1992-01-31,14.6,16.667741935483868,9.5258064516129
1992-02-29,16.220689655172414,13.644827586206896,7.741379310344828
1992-03-31,15.98709677419355,11.745161290322578,6.700000000000001
1992-04-30,7.4799999999999995,12.48333333333333,6.526666666666668
1992-05-31,5.616129032258064,9.248387096774193,3.158064516129033
1992-06-30,7.316666666666667,5.590000000000001,2.1933333333333334
1992-07-31,18.42258064516129,6.041935483870967,2.4096774193548387
1992-08-31,11.44516129032258,5.580645161290323,1.5870967741935484
1992-09-30,3.45,9.409999999999998,2.44
1992-10-31,9.364516129032259,14.890322580645162,5.396774193548388
1992-11-30,6.179999999999999,16.686666666666664,8.793333333333331
1992-12-31,7.316129032258064,18.296774193548387,9.751612903225809
1993-01-31,21.825806451612902,15.138709677419353,8.641935483870967
1993-02-28,9.025000000000002,17.164285714285715,8.989285714285714
1993-03-31,7.34516129032258,14.012903225806449,7.064516129032259
1993-04-30,7.510000000000002,11.353333333333333,6.1533333333333315
1993-05-31,13.141935483870965,9.674193548387096,5.870967741935483
1993-06-30,22.35,8.990000000000002,4.569999999999999
1993-07-31,12.635483870967743,10.183870967741937,4.958064516129033
1993-08-31,9.861290322580645,9.035483870967742,3.106451612903226
1993-09-30,5.61,10.836666666666666,3.3800000000000003
1993-10-31,17.948387096774194,12.838709677419354,5.629032258064515
1993-11-30,5.706666666666666,14.563333333333336,6.6866666666666665
1993-12-31,11.829032258064517,17.035483870967738,8.541935483870969
1994-01-31,19.20967741935484,16.687096774193552,9.990322580645161
1994-02-28,7.442857142857143,17.939285714285717,10.903571428571434
1994-03-31,6.974193548387097,16.31612903225807,7.812903225806451
1994-04-30,15.263333333333332,13.10333333333333,7.939999999999999
1994-05-31,15.25483870967742,10.68387096774194,6.2451612903225815
1994-06-30,11.580000000000002,9.286666666666667,4.64
1994-07-31,9.003225806451614,8.109677419354838,3.4387096774193546
1994-08-31,14.04516129032258,8.412903225806453,4.274193548387096
1994-09-30,9.760000000000002,9.899999999999999,3.683333333333333
1994-10-31,7.338709677419355,11.919354838709676,5.0354838709677425
1994-11-30,22.520000000000003,11.41666666666667,6.25
1994-12-31,8.006451612903225,14.961290322580641,7.79677419354839
1995-01-31,14.190322580645164,16.73870967741935,9.374193548387096
1995-02-28,5.567857142857142,18.121428571428574,10.657142857142855
1995-03-31,16.041935483870965,14.216129032258065,7.974193548387096
1995-04-30,6.956666666666666,14.533333333333331,8.403333333333336
1995-05-31,12.59032258064516,11.80645161290323,7.061290322580646
1995-06-30,7.533333333333334,8.593333333333334,3.32
1995-07-31,8.470967741935485,6.73548387096774,1.8935483870967742
1995-08-31,9.82258064516129,9.103225806451613,3.387096774193549
1995-09-30,14.356666666666667,10.743333333333334,5.136666666666668
1995-10-31,11.751612903225803,12.203225806451615,5.132258064516129
1995-11-30,6.423333333333333,12.75666666666667,5.970000000000001
1995-12-31,20.2516129032258,14.151612903225802,8.412903225806453
1996-01-31,10.096774193548388,18.896774193548385,10.880645161290325
1996-02-29,9.299999999999999,17.73103448275862,9.810344827586208
1996-03-31,6.480645161290322,15.796774193548393,8.996774193548388
1996-04-30,13.573333333333334,13.669999999999998,8.226666666666667
1996-05-31,8.916129032258064,11.029032258064513,5.441935483870968
1996-06-30,10.79,8.21,3.8466666666666667
1996-07-31,2.909677419354839,8.812903225806451,3.625806451612903
1996-08-31,7.712903225806452,9.012903225806452,2.996774193548388
1996-09-30,11.676666666666666,11.576666666666664,5.909999999999999
1996-10-31,20.806451612903224,11.248387096774191,6.229032258064515
1996-11-30,11.536666666666667,11.806666666666667,5.380000000000001
1996-12-31,11.341935483870968,14.167741935483873,6.693548387096775
1997-01-31,2.4967741935483874,17.532258064516128,8.483870967741936
1997-02-28,17.175,17.560714285714287,10.489285714285714
1997-03-31,8.264516129032257,16.16774193548387,7.812903225806452
1997-04-30,16.4,12.863333333333333,6.433333333333334
1997-05-31,12.06451612903226,12.648387096774195,7.448387096774194
1997-06-30,6.879999999999999,10.916666666666664,5.41
1997-07-31,12.464516129032255,8.925806451612905,3.664516129032258
1997-08-31,10.464516129032255,9.480645161290326,3.987096774193548
1997-09-30,4.6433333333333335,12.860000000000001,4.913333333333332
1997-10-31,16.077419354838714,12.225806451612906,6.1903225806451605
1997-11-30,24.036666666666665,11.493333333333336,5.793333333333334
1997-12-31,17.429032258064513,13.961290322580645,7.390322580645159
1998-01-31,14.187096774193547,16.57741935483871,10.254838709677419
1998-02-28,24.42142857142858,18.171428571428574,11.928571428571427
1998-03-31,25.59032258064516,15.725806451612906,10.041935483870967
1998-04-30,16.37666666666667,13.319999999999999,7.783333333333334
1998-05-31,11.561290322580641,12.3,7.23548387096774
1998-06-30,11.21,10.450000000000001,5.5233333333333325
1998-07-31,10.603225806451613,10.087096774193546,5.083870967741936
1998-08-31,8.20967741935484,9.735483870967741,3.6000000000000005
1998-09-30,14.716666666666663,10.933333333333334,5.613333333333333
1998-10-31,14.819354838709677,12.241935483870972,6.5516129032258075
1998-11-30,4.323333333333333,16.013333333333335,7.739999999999998
1998-12-31,9.970967741935487,16.096774193548388,9.509677419354839
1999-01-31,11.038709677419355,19.712903225806446,11.45806451612903
1999-02-28,6.753571428571429,20.900000000000006,11.789285714285715
1999-03-31,13.587096774193549,17.116129032258065,10.996774193548386
1999-04-30,9.806666666666667,14.490000000000002,8.383333333333335
1999-05-31,18.7,13.47741935483871,9.083870967741936
1999-06-30,9.046666666666665,9.31333333333333,4.780000000000002
1999-07-31,10.687096774193547,6.812903225806453,2.696774193548388
1999-08-31,7.393548387096775,9.854838709677422,4.070967741935483
1999-09-30,7.323333333333334,12.590000000000002,6.69
1999-10-31,14.535483870967742,13.841935483870964,7.7870967741935475
1999-11-30,13.2,15.116666666666667,7.616666666666668
1999-12-31,7.84516129032258,15.480645161290328,8.30967741935484
2000-01-31,9.9,18.480645161290326,10.603225806451615
2000-02-29,13.162068965517243,17.462068965517243,10.21034482758621
2000-03-31,10.83548387096774,16.099999999999998,9.367741935483872
2000-04-30,10.283333333333333,13.95333333333333,8.116666666666669
2000-05-31,23.490322580645163,12.477419354838709,8.158064516129032
2000-06-30,10.756666666666668,10.72,5.9766666666666675
2000-07-31,6.909677419354839,10.809677419354838,6.325806451612903
2000-08-31,6.645161290322582,10.85483870967742,5.029032258064516
2000-09-30,8.726666666666665,12.106666666666667,5.853333333333334
2000-10-31,13.051612903225806,12.538709677419357,6.364516129032259
2000-11-30,6.573333333333333,14.353333333333335,6.170000000000001
2000-12-31,15.080645161290322,15.322580645161294,9.28709677419355
2001-01-31,9.987096774193548,15.59032258064516,8.719354838709679
2001-02-28,11.271428571428572,16.360714285714288,9.875
2001-03-31,8.187096774193547,16.548387096774192,9.887096774193548
2001-04-30,9.776666666666666,13.65333333333333,8.666666666666666
2001-05-31,7.796774193548386,11.525806451612906,6.793548387096774
2001-06-30,14.060000000000002,9.489999999999998,5.53
2001-07-31,3.883870967741936,9.354838709677418,4.138709677419355
2001-08-31,10.406451612903227,10.567741935483868,5.6
2001-09-30,10.016666666666664,12.696666666666667,7.046666666666668
2001-10-31,8.980645161290322,13.96774193548387,7.9129032258064536
2001-11-30,13.993333333333332,15.239999999999998,7.726666666666666
2001-12-31,18.199999999999992,16.638709677419357,10.30322580645161
2002-01-31,6.064516129032258,19.325806451612905,11.361290322580647
2002-02-28,12.375,18.967857142857145,10.64642857142857
2002-03-31,13.541935483870967,14.925806451612903,9.319354838709678
2002-04-30,8.596666666666666,14.343333333333334,8.620000000000001
2002-05-31,13.151612903225805,10.7,6.764516129032258
2002-06-30,12.123333333333337,9.400000000000002,5.073333333333333
2002-07-31,9.183870967741935,9.4,4.535483870967741
2002-08-31,12.716129032258065,10.545161290322582,5.174193548387098
2002-09-30,14.81,10.44,5.343333333333334
2002-10-31,11.14193548387097,11.838709677419356,5.041935483870967
2002-11-30,11.716666666666667,14.110000000000005,6.7600000000000025
2002-12-31,15.009677419354837,15.11290322580645,8.43225806451613
2003-01-31,10.919354838709678,17.151612903225807,10.041935483870967
2003-02-28,7.932142857142856,15.692857142857145,8.364285714285716
2003-03-31,5.541935483870967,18.02258064516129,10.993548387096775
2003-04-30,6.4,15.299999999999999,8.486666666666666
2003-05-31,12.97741935483871,11.641935483870968,7.193548387096775
2003-06-30,13.486666666666668,10.189999999999998,6.610000000000002
2003-07-31,9.564516129032258,9.132258064516126,4.619354838709677
2003-08-31,8.21290322580645,10.990322580645163,5.5935483870967735
2003-09-30,15.290000000000001,10.983333333333333,4.583333333333334
2003-10-31,9.138709677419355,12.706451612903225,6.122580645161291
2003-11-30,15.296666666666663,12.616666666666669,6.156666666666665
2003-12-31,13.925806451612905,15.429032258064515,8.358064516129032
2004-01-31,11.606451612903227,18.05806451612903,10.890322580645163
2004-02-29,14.875862068965516,15.23448275862069,8.624137931034486
2004-03-31,10.69032258064516,14.938709677419356,8.683870967741933
2004-04-30,9.846666666666666,13.41,7.590000000000002
2004-05-31,10.851612903225808,12.406451612903227,7.900000000000001
2004-06-30,16.650000000000002,9.610000000000001,6.286666666666666
2004-07-31,5.606451612903227,9.251612903225805,3.96774193548387
2004-08-31,9.5,9.616129032258064,2.7806451612903227
2004-09-30,11.766666666666667,10.173333333333336,4.726666666666666
2004-10-31,6.303225806451613,12.729032258064516,5.525806451612904
2004-11-30,11.83,13.930000000000005,8.153333333333334
2004-12-31,7.874193548387096,13.570967741935483,6.5290322580645155
2005-01-31,10.200000000000001,17.629032258064516,10.603225806451613
2005-02-28,12.057142857142855,18.374999999999996,11.89285714285714
2005-03-31,10.751612903225807,16.412903225806453,9.509677419354837
2005-04-30,8.586666666666666,13.863333333333335,7.3566666666666665
2005-05-31,14.364516129032259,11.935483870967746,6.861290322580645
2005-06-30,7.813333333333334,9.116666666666667,4.443333333333333
2005-07-31,9.306451612903228,9.741935483870968,5.3032258064516125
2005-08-31,6.0193548387096785,10.645161290322578,6.1483870967741945
2005-09-30,9.083333333333334,12.606666666666671,6.393333333333333
2005-10-31,6.34516129032258,14.251612903225807,6.438709677419355
2005-11-30,8.716666666666667,15.916666666666668,8.026666666666666
2005-12-31,9.751612903225807,18.722580645161294,11.629032258064516
2006-01-31,24.10967741935484,16.187096774193545,9.106451612903227
2006-02-28,10.364285714285714,17.50714285714286,10.221428571428572
2006-03-31,7.987096774193548,15.30967741935484,7.983870967741937
2006-04-30,11.096666666666668,14.82666666666667,9.73
2006-05-31,9.070967741935485,12.096774193548386,6.574193548387096
2006-06-30,7.463333333333333,9.653333333333334,4.249999999999999
2006-07-31,8.219354838709679,9.896774193548387,5.151612903225807
2006-08-31,8.219354838709679,10.01290322580645,4.251612903225806
2006-09-30,15.176666666666668,11.809999999999999,6.276666666666667
2006-10-31,9.07741935483871,12.929032258064515,5.893548387096775
2006-11-30,14.39666666666667,12.433333333333332,6.083333333333332
2006-12-31,9.358064516129032,15.51290322580645,7.151612903225806
2007-01-31,10.919354838709678,18.303225806451607,10.332258064516127
2007-02-28,4.228571428571429,18.478571428571428,10.325
2007-03-31,16.412903225806453,16.096774193548388,10.483870967741936
2007-04-30,8.276666666666666,13.593333333333332,7.809999999999999
2007-05-31,16.283870967741937,12.512903225806449,8.296774193548387
2007-06-30,7.903333333333333,8.523333333333333,3.9699999999999998
2007-07-31,6.225806451612903,9.27096774193548,4.490322580645162
2007-08-31,10.596774193548386,9.670967741935483,4.335483870967743
2007-09-30,9.463333333333333,12.17,6.1866666666666665
2007-10-31,15.396774193548389,11.722580645161294,5.006451612903226
2007-11-30,6.42,14.213333333333333,6.959999999999999
2007-12-31,11.919354838709676,16.954838709677418,9.535483870967743
2008-01-31,8.851612903225808,18.5741935483871,10.596774193548388
2008-02-29,11.327586206896552,18.320689655172416,10.696551724137933
2008-03-31,8.661290322580646,17.06451612903226,9.812903225806451
2008-04-30,5.566666666666666,14.536666666666665,7.936666666666666
2008-05-31,6.7774193548387105,11.129032258064518,6.438709677419355
2008-06-30,11.93,10.229999999999997,5.936666666666667
2008-07-31,7.199999999999999,9.819354838709677,4.925806451612904
2008-08-31,4.390322580645161,9.503225806451612,3.125806451612903
2008-09-30,13.763333333333334,11.306666666666668,6.136666666666668
2008-10-31,13.854838709677422,11.238709677419356,5.0451612903225795
2008-11-30,9.766666666666664,13.086666666666666,6.659999999999999
2008-12-31,10.761290322580646,15.254838709677417,8.341935483870968
2009-01-31,18.429032258064517,15.896774193548383,10.348387096774193
2009-02-28,4.278571428571429,17.139285714285712,9.12857142857143
2009-03-31,9.793548387096775,15.59032258064516,9.7
2009-04-30,10.613333333333333,14.093333333333335,9.16
2009-05-31,8.741935483870968,10.251612903225809,5.016129032258065
2009-06-30,4.79,9.350000000000001,4.026666666666667
2009-07-31,10.138709677419357,8.69032258064516,3.7193548387096773
2009-08-31,11.635483870967743,10.4258064516129,5.7451612903225815
2009-09-30,7.216666666666669,11.313333333333334,5.636666666666667
2009-10-31,7.190322580645161,12.048387096774194,4.509677419354838
2009-11-30,13.299999999999999,12.58666666666667,6.116666666666669
2009-12-31,14.506451612903225,15.019354838709681,8.332258064516129
